User,Text,Creation_Date,SCNLP_MC_Very_Negative,SCNLP_MC_Negative,SCNLP_MC_Neutral,SCNLP_MC_Positive,SCNLP_MC_Very_Positive,TB_MC_Polarity,TB_MC_Subjectivity,VD_MC_Positive,VD_MC_Compound,VD_MC_Neutral,VD_MC_Negative
anju5599,"Sanjutech the delivery taken for 4.5 cr shares not 20 cr, pls clear your concepts",2019-07-06 12:01:00,0.16938883533903,0.77241831735246,0.04396005984149,0.0070722155848699985,0.00716057188215,0.10000000000000002,0.3833333333333333,0.266,0.5541,0.6659999999999999,0.068
optimistic_1978,"So now you are trying hard to scare some more as you now realize you made a mistake by doing this panic sale and want to buy back at lower rate by scaring some peple who may help you by doing panic sale , otherwise you are not learning any ... ",2019-07-06 12:00:00,0.24181460288682002,0.56158317288055,0.11591647733594,0.05649353094674,0.024192215949959996,0.06944444444444442,0.3472222222222221,0.063,-0.9418,0.626,0.311
navincal67,Huge fall in price with such huge volumes is a big sign of worry i made mistake due to my faith in Ravnit Gill but it was a mistake i should have cut my losses much earlier would have saved some hard earned capital rather feel should have s... ,2019-07-06 11:54:00,0.29251239363884,0.49107502577150003,0.17881092253215,0.0232805278203,0.01432113023721,0.05476190476190478,0.5452380952380952,0.152,-0.6858,0.599,0.249
optimistic_1978,"Those sale orders are also fake , as price to sale is set such low which will never hit , its just to scare off buyers who look at large sale orders .",2019-07-06 11:53:00,0.36665935215989,0.55442455486479,0.06863052188956,0.0049089496928599995,0.0053766213929,-0.07142857142857142,0.5571428571428572,0.0,-0.8126,0.763,0.237
navincal67,Yes you are right but this kind of heavy selling suggests more bad news is around the corner see how its broken support of 130 and 100 and even 90,2019-07-06 11:51:00,0.047238052177129994,0.50933639631728,0.38000046406244004,0.054466115818339995,0.00895897162481,0.01428571428571431,0.5837301587301588,0.133,-0.7131,0.638,0.229
optimistic_1978,"Even if we consider cement company pledged share news as negative still insiders knew about it during market hours and stock already reacted with 8% correction , now it may open arund 85-86 on Monday panic sellers will bring it down further... ",2019-07-06 11:50:00,0.20397896488349,0.56666032689691,0.15246572137802,0.0604664765056,0.01642851033599,-0.1138888888888889,0.4222222222222222,0.047,-0.7003,0.805,0.14800000000000002
ramiv1,good to hold for target 300 by end of this year...just wait n watch...all negative will erase..everyone wanted to buy at low so it was pushed down by negative news and rating agencies..they earned in sorting and now they will earn in long!!,2019-07-06 09:16:00,0.13041063969544,0.34886187345633,0.21397940575688001,0.19586670463554998,0.11088137645580001,-0.0222800925925926,0.39814814814814814,0.057,-0.8011,0.745,0.198
phoenix01,Quit above 110 & again enter at below 90 to 95.,2019-07-06 09:15:00,0.031530534286080006,0.15761533746482,0.39506310388143,0.35916589492055995,0.05662512944711,0.0,0.1,0.0,0.0,1.0,0.0
EquityRajs,"Now all NPA from NBFCs are recoverable , as in budget govt. has given support of 1 lakh cr to NBFC , they will stay in business now and pay their dues also.",2019-07-06 09:13:00,0.09196558007892,0.61382296862114,0.26438621199598,0.021671658148159998,0.00815358115581,0.0,0.0,0.084,0.3182,0.872,0.044
optimistic_1978,"people don`t know the loan book of yes bank is 4 lakh crore and IB housing finance is just 90k crore, soon yes bank share will be performing after 2 quarters..mark my words",2019-07-06 09:11:00,0.11519904533258996,0.63600994705648,0.22312481720319,0.019164161437610003,0.00650202897013,0.0,0.0,0.213,0.765,0.787,0.0
anju5599,I m holding this as my avg price 167 is it worth to hold for me ?,2019-07-06 09:08:00,0.08104907856178999,0.33718388666144,0.24491953924702,0.2489012878139,0.08794620771585,0.3,0.1,0.128,0.2263,0.872,0.0
ambani123,When stock reach to technical bounce then stock digest negative news as well and rise heavily. I think public is selling in panic and fund houses are grabbing this stock in truck load for long term holding. This stock will be available abov... ,2019-07-06 09:04:00,0.13432296326943,0.50299718760285,0.33176644713939,0.02309467445245,0.00781872753588,-0.025000000000000005,0.3111111111111111,0.066,-0.7003,0.7879999999999999,0.145
Expert_Bull_Anuj,Buy Yes Bank with the immediate target of 96.45 in next two trading sessions. with the SL 86.20.,2019-07-06 08:57:00,0.05697162589378,0.26625123685446,0.27806944761267,0.32775324204464,0.07095444759444,0.0,0.0,0.13699999999999998,0.4019,0.863,0.0
Rightips,All cement companies would do great due to infra and other initiatives by Govt....,2019-07-06 08:54:00,0.038921932641059996,0.26321386635262,0.43709297467983,0.22737235919982002,0.03339886712667,0.18333333333333326,0.5,0.24,0.6249,0.76,0.0
Vinni1985,"RG looks like a man without making any fuss in the media. Last time, he fixed books and now he is investing money smartly .....",2019-07-06 08:53:00,0.06080668530524,0.37909644861615,0.40222732748523,0.1289376570302,0.028931881563180002,0.10476190476190476,0.3031746031746032,0.185,0.6124,0.815,0.0
Vinni1985,"yes bank acquired (or invoked pledged shares) 40,00,00,000 (4 crore) equity shares at a price of ₹10/- per share constituting 20% of post-issue paid-up share capital from the borrower Vadraj Cement limited. three big news but negative imp... ",2019-07-06 08:37:00,0.18259900176429,0.6201826897221999,0.18358897331391,0.00967547145079,0.0039538637488000005,-0.1238095238095238,0.2142857142857143,0.151,-0.431,0.7020000000000001,0.147
vivvikas24,"india bole yes......past .......and now investors bole no ..............bhagoda bank and ceos, yes turned to become no for all..............its closing all branches and operations.",2019-07-06 03:24:00,0.21226496077781,0.65642554085934,0.11709387533835,0.007556710133709998,0.00665891289079,0.0,0.0,0.096,-0.1779,0.747,0.157
arthlucky,You fool vikas do not write if u do not know anything You are comparing the liablity of bank with market cap.. do you know how much is yes bank total asset it is 3.8 lakh cr.. dont make panic with your useless messages,2019-07-06 03:24:00,0.09871477051083,0.59362740136936,0.270640021426,0.02847505596607,0.00854275072774,-0.1,0.3833333333333333,0.153,0.2964,0.736,0.11
vineet2210,abe fake aadmi... ho kya be... kuch bhi bol raha hai,2019-07-06 03:22:00,0.20419818748541,0.65699872176564,0.1131159366485,0.01360220089237,0.01208495320808,-0.5,1.0,0.0,-0.4767,0.763,0.237
vivvikas24,"target 45 rs , gap down opening on monday 20% lower circuit, yes turned to no...........wt a pathetic journey,",2019-07-06 03:22:00,0.34373946548826,0.54356945159529,0.09718182490342,0.00733840733489,0.00817085067813,-0.5777777777777778,0.6444444444444445,0.119,-0.4939,0.619,0.261
raaj369,"met with gill nuclear getting ready to fire only waiting for right time, all shorters would not br able to recover once shot. Time to kill now.",2019-07-06 03:22:00,0.19730870892617008,0.62517190170646,0.13857347995769,0.02222219981792,0.01672370959177,0.24642857142857144,0.6651785714285714,0.07400000000000001,-0.6808,0.7140000000000001,0.211
arthlucky,You are totally mad on your thoughts comparing the debt in bank.. you should compare the laibility on bank with total assets on bank which is 3.8 lakhs cr... you fool if u dont know anything do not write,2019-07-06 03:20:00,0.04381758399647,0.31905226614677,0.4981294268050701,0.1222897966053,0.01671092644639,-0.3125,0.875,0.038,-0.8016,0.762,0.199
vivvikas24,gap down opening possible 20% on monday...huge debt and loss by the bank registered,2019-07-06 03:16:00,0.12491435907482,0.65491038519064,0.19349334955039,0.01629998053813,0.01038192564602,-0.07777777777777779,0.6444444444444445,0.0,-0.5859,0.7140000000000001,0.28600000000000003
vivvikas24,"r.gill ans ranna played foul and fraud game , yes bank total debt is twice than its market capitalisation, insider news, another jet airways case in nifty",2019-07-06 03:12:00,0.29727317220502,0.56177508021561,0.11270114199413,0.01366807275766,0.01458253282759,-0.2,0.575,0.222,0.128,0.598,0.179
umarao,Bank size is measured by Loan book..it would be 2lks market cap with in 3 yers..,2019-07-06 03:12:00,0.01913744903726,0.17201320445647,0.69709928048558,0.10197164817284,0.00977841784784,0.0,0.0,0.0,0.0,1.0,0.0
devid3443,Thanks for lifting my hopes up... .. .. .. ..,2019-07-06 03:09:00,0.04983674083622,0.24533289049496,0.42865679236508,0.23260650002412,0.04356707627962,0.2,0.2,0.416,0.6908,0.584,0.0
Vinni1985,Mark my analysis and words:  It would start bouncing next week .....,2019-07-05 19:00:00,0.03417941497473,0.32569822492072,0.55164873851368,0.08076010093791,0.00771352065297,0.0,0.0,0.0,0.0,1.0,0.0
anju5599,"according to option chain analysis, yes bank will trade in the range of 80-100, no need for a panic..have patience..don`t book losses.",2019-07-05 18:59:00,0.08515871675561,0.60238139129258,0.26356097318307004,0.03841206461187,0.010486854156870002,0.0,0.0,0.105,-0.29600000000000004,0.703,0.191
Tight_vIp5wpRXmt,"now it will go to 60 level.... seems like... no pull back and recovery, even I was positive all these days but gave up.. no hope at all",2019-07-05 18:58:00,0.00558350930847,0.02519557137139,0.34712050175527,0.58733129871899,0.03476911884588,0.11363636363636365,0.2727272727272727,0.183,0.4118,0.6859999999999999,0.131
sidanaalyst,"if yes bank does not break 87.40 then there will be no downside , yes bank must hold 87.40 on Monday",2019-07-05 18:54:00,0.043820988018160006,0.3846476222978499,0.5308208081704799,0.03343833488546,0.00727224662805,0.0,0.0,0.211,0.29600000000000004,0.625,0.16399999999999998
peacock_1,"Mr.MK Soft,I hope it will bounce back from Monday even though thr news is old,we have to catch at the bottom level.More over the the C E.O has told that bad times are over.",2019-07-05 18:51:00,0.28038922966959,0.5420038032732,0.13728783763159,0.023301434053730002,0.01701769537189,-0.3499999999999999,0.3333333333333333,0.078,-0.1531,0.8290000000000001,0.094
Sen800,"If there are no buyers then who has taken the delivery of 4.7 crore shares, Only retail Investors can`t take this much delivery.",2019-07-05 18:50:00,0.10014279859130999,0.59660529787873,0.25442396966275,0.04031843935646,0.00850949451075,0.1,0.6,0.087,0.0,0.8270000000000001,0.087
aaaashuu,"Bhai bearish kaun hona chahta hai, mostly all are investors we all want to see it rise and shine but when we see our losses in tune of lakhs,we are bound to react .",2019-07-05 18:47:00,0.26170836374334,0.58031227949359,0.12962594764583002,0.013828242880939999,0.01452516623631,0.5,0.5,0.032,-0.5267,0.868,0.099
Tulip33,"As much money yes bank had taken from market might be more than its loan,but it is falling and falling.",2019-07-05 18:46:00,0.21326087912676006,0.5566961169189101,0.16421460331882998,0.039799073703989996,0.026029326931520002,0.35,0.35,0.118,0.128,0.742,0.14
vinnu4468,here is my small summary about yes bank. Even most of psb and private sector banks given loans and become npa. and they have gone through all problems and trading good now. There is no problem with yesbank and sure it will come out from its... ,2019-07-05 18:27:00,0.012276500991459998,0.11779146230139999,0.8052394508521801,0.06016284127564,0.00452974457932,0.29,0.5527777777777778,0.142,0.0772,0.721,0.13699999999999998
tally9482,I remain confident of my investment in Yes Bank. I`m aware that in shortterm the stock performance would be suspect but in long term the stock will provide mega returns to longterm investors. Indication of stock performance would be availab... ,2019-07-05 17:47:00,0.013144674544840002,0.02761387968136,0.12815428271542,0.61281776643927,0.21826939661910005,0.2333333333333333,0.4944444444444445,0.095,0.3291,0.866,0.039
chewbecca,2₹ paid up the value comes to 445/450 will come to 75/80 biggies selling at every price,2019-07-05 14:56:00,0.08309602612024,0.514235967851,0.26926890267242,0.11042438840006,0.02297471495627,0.0,0.0,0.13,0.34,0.87,0.0
Jignesh_Talsaniya,it wil be 50 in a week. too much down,2019-07-05 14:55:00,0.04506266566626,0.32210779755044,0.4586661100914,0.15017541530024,0.02398801139166,-0.1555555555555556,0.2888888888888889,0.0,0.0,1.0,0.0
Vivekkks,on downfall on statement is given by management shows problem are more as it looks,2019-07-05 14:55:00,0.05529192702547,0.53783466086634,0.35554420899622,0.04269826147347002,0.0086309416385,0.5,0.5,0.0,-0.4019,0.838,0.162
den46,No doubt this stock will be in a single digit. shame on yes bank looted poor people money,2019-07-05 14:55:00,0.02766007779739,0.35896268858291003,0.56798529362996,0.04057358690809,0.004818353081649999,-0.2357142857142857,0.4071428571428571,0.105,-0.802,0.469,0.426
dlpl13,very bed situation for yes bank investor Ranveet Gill is not doing any thing to stop share price down,2019-07-05 14:55:00,0.13306805330396002,0.59597272057265,0.23959776790579998,0.021088023719609997,0.010273434497979999,0.022222222222222213,0.29444444444444445,0.212,0.4019,0.693,0.095
ssk_0864,"how far it will go down?is it Ok to hold, my rate is@111/-",2019-07-05 14:54:00,0.05512748613918,0.2989089769515,0.25991097498504,0.33118887910003997,0.05486368282424,0.3,0.75,0.155,0.29600000000000004,0.845,0.0
SSSJV,"No effect of budget, on this stock, will keep going down",2019-07-05 14:54:00,0.16819322839662998,0.58406308756644,0.21253368363692998,0.02444128934718,0.01076871105282,-0.1555555555555556,0.2888888888888889,0.0,-0.29600000000000004,0.82,0.18
nandevki,please dnt post any positive comments here..we are stuck is this fu...king stock.why we should create environment for others.,2019-07-05 14:54:00,0.04437772084192999,0.17117328667889006,0.21363904413535997,0.4624506739392501,0.10835927440457001,0.2272727272727273,0.5454545454545454,0.32,0.7184,0.6,0.08
India Flair,Acquiring stake in eveready ind can be a big boost to the sentiments of yes bank shares.,2019-07-05 14:35:00,0.03286547243783,0.1827412611756,0.39516110325808,0.33525332247152,0.053978840656970006,0.0,0.1,0.369,0.765,0.631,0.0
Dhibha75,Huge volume I think accumulation is the target to get at lowest price,2019-07-05 14:32:00,0.08184485916772001,0.5662948119600799,0.29030909564717,0.046022648584169996,0.015528584640870001,0.4000000000000001,0.9,0.154,-0.0772,0.6709999999999999,0.174
1av1,No body except God knows the bottom so do according to you sense and capacity.,2019-07-05 11:24:00,0.06833724210273,0.5506208604856601,0.32383621332063,0.04862816076972,0.008577523321249999,0.0,0.0,0.121,-0.0258,0.7509999999999999,0.127
chewbecca,All those who understand technicals will buy and make profit...,2019-07-05 11:24:00,0.01374648332008,0.08985901730891001,0.50553713238981,0.36648200142596,0.02437536555524,0.0,0.0,0.0,0.0,1.0,0.0
zigs,to trade the stocks in an effective manner and understand the market movements,2019-07-05 11:23:00,0.03361246380342,0.26869492365145003,0.55272802513011,0.12939560332713002,0.01556898408788,0.6,0.8,0.205,0.4767,0.795,0.0
chewbecca,Who one want to get trapped buy it`s u r dicission want to be safe or get trapped it is left to u.,2019-07-05 11:23:00,0.2229782701537,0.54047908165661,0.21057107017811,0.01682275647781,0.00914882153377,0.025,0.125,0.194,-0.5106,0.565,0.24
dhash,"Think imposition of more tax, as govt need money, could give a knee jerk reaction on over all mkt",2019-07-05 11:23:00,0.10253119498892,0.45877997041758,0.41620508309744003,0.0161938725448,0.006289878951270001,0.5,0.5,0.0,-0.34,0.8759999999999999,0.124
